"","facility_name","facility_type_display","maternal_health_delivery_services","emergency_transport","skilled_birth_attendant","num_chews_fulltime","phcn_electricity","c_section_yn","child_health_measles_immun_calc","num_nurses_fulltime","num_nursemidwives_fulltime","num_doctors_fulltime","date_of_survey","facility_id","community","ward","management","improved_water_supply","improved_sanitation","vaccines_fridge_freezer","antenatal_care_yn","family_planning_yn","malaria_treatment_artemisinin","sector","formhub_photo_id","gps","survey_id","state","lga","new","another","latitude","longitude"
"1558","clinic","Clinic",TRUE,FALSE,FALSE,2,NA,FALSE,NA,0,0,0,"2012-09-08","JHOJF","Ammale","ishau",NA,NA,FALSE,NA,TRUE,TRUE,TRUE,"health","1347107864072.jpg","9.573190212249756 7.229647636413574 560.0 4.0","665f4c08-f907-4fcc-a955-741c431e7f68","niger","paikoro",NA,NA,9.57319021224976,7.22964763641357
"1559","dagbadna p h c","Clinic",FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,0,0,0,"2011-05-11","QIBSA","Dagbadna","Guni","public",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,"health","1305123469029.jpg","9.792525172233582 6.893990635871887 433.0 4.0","07e1df645270f69d58d15ca9687ed832","niger","munya",NA,NA,9.79252517223358,6.89399063587189
"1560","Health clinic","Clinic",TRUE,FALSE,FALSE,2,FALSE,FALSE,TRUE,NA,0,NA,"2012-05-28","PENTG","Kawupara","Babanna","public",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"health","1338204322514.jpg","10.64150333404541 3.874627947807312 351.0 4.0","794fb121-a443-44dc-8621-0886b54edc4e","niger","borgu",NA,NA,10.6415033340454,3.87462794780731
"1561","phc","Clinic",FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,0,0,0,"2011-05-15","DGXIC","Koegi","Lagun","public",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"health","1305466113965.jpg","9.542586207389832 5.591917634010315 149.0 4.0","cac91f02282cef8b570548fffabd3c54","niger","lavun",NA,NA,9.54258620738983,5.59191763401031
"1562","BHC TSADU NKOCHI","Basic Health Centre or Primary Health Clinic",TRUE,FALSE,FALSE,3,TRUE,FALSE,TRUE,0,0,0,"2014-04-15","HLMGR","TSADU NKOCHI","BUSU","public",FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,"health","1397384223760.jpg","8.90981966 6.04102125 116.0999984741211 5.0","eece941a-b8e8-426e-950b-cf0e8b98c67e","niger","lavun",NA,NA,8.90981966,6.04102125
"1563","SAINT JOHN'S PRIMARY HEALTH CARE CENTRE","Clinic",TRUE,TRUE,TRUE,1,NA,TRUE,NA,0,2,0,"2012-05-28","JJYMS","NEW PAPIRI","PAPIRI",NA,NA,FALSE,NA,TRUE,TRUE,TRUE,"health","1338223298305.jpg","10.626161098480225 4.401494264602661 227.0 4.0","95c7befc-299b-4151-8c8f-25150dfc92a1","niger","agwara",NA,NA,10.6261610984802,4.40149426460266
"1564",NA,"Clinic",TRUE,TRUE,FALSE,16,TRUE,FALSE,TRUE,0,0,0,"2012-09-09","TENXZ","Anguwan Sarki","Bosso II","public",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"health","1347199208616.jpg","9.653307795524597 6.533448100090027 340.0 4.0","11739a8a-9603-48e0-bd36-5295958a57d9","niger","bosso",NA,NA,9.6533077955246,6.53344810009003
"1565",NA,"Primary Health Center",FALSE,FALSE,TRUE,0,FALSE,FALSE,TRUE,2,0,0,"2012-07-13","EYGIY","Angulu","Essa","public",TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,"health","1342185132709.jpg","9.056087136268616 6.260361671447754 136.0 4.0","d73cd911-5c0a-49f8-9dcb-321018f9eb10","niger","katcha",NA,NA,9.05608713626862,6.26036167144775
"1566",NA,"Clinic",TRUE,TRUE,TRUE,11,TRUE,FALSE,TRUE,1,2,1,"2012-09-10","LEEVQ","Chanchaga","Chanchaga","public",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"health","1347281573329.jpg","9.53922213 6.58120221 255.3000030517578 5.0","9d223820-ec0d-4b16-afaf-193deea33ce1","niger","bosso",NA,NA,9.53922213,6.58120221
"1567","BAFO HEALTH POST","Health Post",TRUE,FALSE,FALSE,1,FALSE,FALSE,TRUE,0,0,0,"2012-07-15","JUBDR","BAFO","ETSU TASHA","public",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"health","1342345069396.jpg","9.083719253540039 5.675404071807861 275.0 3.0","f1acf4f7-db97-425b-8b29-d55c8b7039f9","niger","edati",NA,NA,9.08371925354004,5.67540407180786
"1568","Danu Kankare Health Post","Health Post",FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,0,0,0,"2011-05-12","IPFTL","Danu Kankare","Zungeru","public",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"health","1305218763614.jpg","9.810587167739868 6.170250177383423 149.0 4.0","ebca9940848a72db011460a6eb391c32","niger","wushishi",NA,NA,9.81058716773987,6.17025017738342
"1569",NA,"Clinic",FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,0,0,"2012-05-28","VNDTG","LAHAGAWA","KOKOLI","public",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"health","1338213377527.jpg","10.615748763084412 4.508712887763977 160.0 4.0","7ce4772a-371d-4e42-8b8b-00c3c0fd6dce","niger","agwara",NA,NA,10.6157487630844,4.50871288776398
"1570","Community Health Clinic","Primary Health Center",TRUE,TRUE,FALSE,1,FALSE,FALSE,TRUE,0,0,0,"2012-07-11","IZZFW","Malagi","Nowakota","public",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"health","1342000541022.jpg","9.543503522872925 6.101590991020203 159.0 4.0","ce6ad3c3-9e58-4544-9c98-9d267335b7b7","niger","gbako",NA,NA,9.54350352287292,6.1015909910202
"1571","m c h nasarafu","Primary Health Center",TRUE,FALSE,TRUE,4,TRUE,FALSE,TRUE,0,2,0,"2012-07-12","LCVRX","nasarafu","nasarafu","public",TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"health","1342106451073.jpg","9.07221257686615 6.017037034034729 156.0 4.0","b63e47bb-bdaf-4ef4-ac16-e4c70382fdc8","niger","bida",NA,NA,9.07221257686615,6.01703703403473
"1572",NA,"Primary Health Center",TRUE,FALSE,FALSE,1,FALSE,FALSE,TRUE,0,0,0,"2012-05-27","INLLB","RAFIN KALLA","GALLAH","public",TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"health","1338118752943.jpg","10.707120895385742 4.409422874450684 196.0 3.0","8f4d0ab9-5b44-4a46-9949-eca31ce9e7a6","niger","agwara",NA,NA,10.7071208953857,4.40942287445068
"1573","Primary Health care","Primary Health Center",TRUE,FALSE,FALSE,2,FALSE,FALSE,TRUE,0,0,0,"2012-09-10","JDXZL","Tunga Waya I ","Chanchaga","public",FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,"health","1347263479244.jpg","9.569306373596191 6.646943092346191 275.0 4.0","07f1273c-5adb-49d9-84c5-603b10901fea","niger","bosso",NA,NA,9.56930637359619,6.64694309234619
"1574","M C H","Primary Health Centre (PHC)",TRUE,TRUE,TRUE,20,TRUE,FALSE,TRUE,3,3,0,"2014-04-13","HFAYS","Rijau","Rijau","public",TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"health","1396715593373.jpg","11.102411205962254 5.255347976647324 383.71202458890025 4.0","e6d272c8-a48f-45cd-8bde-338d73a9fbef","niger","rijau",NA,NA,11.1024112059623,5.25534797664732
"1575","General Hospital, Ekobaddegi, Agaie","District / General Hospital",TRUE,TRUE,TRUE,0,TRUE,TRUE,TRUE,NA,16,2,"2012-07-11","DOUSH","Ekobaddegi","Ekobaddegi","public",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"health","1342019711898.jpg","9.013692140579224 6.328291296958923 150.0 3.0","76a9fd68-efff-4a19-900e-4d2e96351c3a","niger","agaie",NA,NA,9.01369214057922,6.32829129695892
"1576","M C H jikpan","Clinic",TRUE,FALSE,FALSE,4,TRUE,FALSE,TRUE,0,0,0,"2012-09-11","OYGUM","Jikpan","Bosso 1","public",FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,"health","1347356382873.jpg","9.651387333869934 6.525084972381592 294.0 4.0","1f529769-a337-45db-a957-801ecd8fd40e","niger","bosso",NA,NA,9.65138733386993,6.52508497238159
"1577","Health Clinic Sheshi Bikun","Clinic",FALSE,FALSE,FALSE,1,TRUE,FALSE,FALSE,0,0,0,"2011-05-14","YQMGC","Sheshi Bilun","Gaba","public",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"health","1305364534906.jpg","8.91465425491333 6.0934799909591675 92.0 4.0","19e176f5ac5ac5447c0594febed73974","niger","lavun",NA,NA,8.91465425491333,6.09347999095917
"1578","Sokomanza clinic","Health Post",FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,0,0,0,"2014-02-27","ZFCQH","Manta","Manta","private",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"health","1393403116389.jpg","10.04147349 6.54944953 253.5 5.0","125f756e-0cf4-4d4f-8cb8-05524141b294","niger","shiroro",NA,NA,10.04147349,6.54944953
"1579",NA,"Primary Health Center",FALSE,FALSE,FALSE,0,FALSE,FALSE,TRUE,0,0,0,"2012-07-14","LKTDV","MALUNGI","GBANGBAN","public",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"health","1342259059976.jpg","9.173761010169983 5.712177157402039 164.0 4.0","8761dda1-6ba4-47f8-aec5-6e6da9e7f61d","niger","edati",NA,NA,9.17376101016998,5.71217715740204
"1580","Bororoko Health Clinic, Sallawu","Health Post",FALSE,FALSE,FALSE,1,FALSE,FALSE,TRUE,0,0,0,"2012-07-13","DHGMN","Sallawu","Ewugi","public",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"health","1342181038310.jpg","8.9326411485672 6.343445777893066 186.0 4.0","273d8467-66cc-4cd3-9738-e95a52ec03ad","niger","agaie",NA,NA,8.9326411485672,6.34344577789307
"1581","Sabon Gari Clinic","Health Post",TRUE,FALSE,FALSE,4,FALSE,FALSE,TRUE,0,0,0,"2012-09-08","XNKJE","Sabon Gari","Bangajiya","public",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,"health","1347099894499.jpg","9.87246572971344 6.713789105415344 342.0 6.0","2e2c6946-885e-4ce5-8eba-814b68d0b53b","niger","shiroro",NA,NA,9.87246572971344,6.71378910541534
"1582","Faith Clinic","Primary Health Centre (PHC)",TRUE,FALSE,TRUE,4,FALSE,FALSE,FALSE,1,1,1,"2014-04-14","HEMBD","Makera","Manigi","private",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"health","1397211858136.jpg","9.681646666666667 5.390895 221.7 4.5","0ba2f3e8-c302-4ecc-940b-59f1958edb37","niger","mashegu",NA,NA,9.68164666666667,5.390895
"1583","Primary Health Care","Health Post",FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,0,0,0,"2012-07-12","RUJFA","Ndamaraki","Kutiriko","public",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"health","1342095904421.jpg","9.141778349876404 6.5118348598480225 195.0 4.0","f6840845-6012-483e-930c-aa3e5c88e4f0","niger","agaie",NA,NA,9.1417783498764,6.51183485984802
"1584","Basic Health center Diko","Clinic",TRUE,TRUE,FALSE,7,NA,FALSE,NA,0,0,0,"2012-09-07","DWSJF","Diko","Diko",NA,NA,FALSE,NA,TRUE,TRUE,TRUE,"health","1347007446041.jpg","9.27317782 7.20853734 549.5 5.0","8c9ab6d8-7d6c-412f-a953-b7c8f96c52e0","niger","gurara",NA,NA,9.27317782,7.20853734
"1585","M.C.H","Primary Health Center",TRUE,FALSE,FALSE,2,TRUE,FALSE,TRUE,0,0,0,"2012-09-11","BRCDP","Sabon Gari","Sabon Gari","public",FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,"health","1347368777180.jpg","9.61507996 6.55095114 262.29998779296875 5.0","63933fa6-c4b3-4873-b0b4-399b30dd441e","niger","chanchaga",NA,NA,9.61507996,6.55095114
"1586","Birnin Amina Dispensary","Health Post",FALSE,FALSE,FALSE,2,FALSE,FALSE,TRUE,0,0,0,"2012-05-27","OPNQQ","Birnin Amina","Tunga Bunu","public",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"health","1338125951848.jpg","11.01505994796753 5.185117721557617 324.0 4.0","c72a1845-107d-4c40-9083-2d9ba6c17bd0","niger","rijau",NA,NA,11.0150599479675,5.18511772155762
"1587","Oiza clinic","Basic Health Centre or Primary Health Clinic",TRUE,FALSE,TRUE,0,TRUE,FALSE,TRUE,0,4,0,"2014-04-17","HSELQ","Dakwa","Zuma east","private",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"health","1396972086659.jpg","9.112171666666667 7.231313333333333 650.5 5.0","ecd77f22-8727-46cf-ac13-31ac58072899","niger","tafa",NA,NA,9.11217166666667,7.23131333333333
"1588","Community Health Clinic Wasage","Primary Health Center",TRUE,FALSE,FALSE,1,FALSE,FALSE,TRUE,0,0,0,"2012-07-11","PKKCJ","Wasagi","Nawokota","public",TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,"health","1342017486280.jpg","9.470327496528625 6.142226457595825 155.0 4.0","aca74e5b-a186-4e3d-8eea-8000e1a08a0e","niger","gbako",NA,NA,9.47032749652863,6.14222645759583
"1589","HEALTH  POST","Health Post",FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,0,0,0,"2012-07-15","WWKIW","SHIPO","MAGAJI","public",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"health","1342343903584.jpg","8.909858465194702 6.439613699913025 150.0 4.0","4859af01-f807-4bed-ba00-cabe49389d56","niger","agaie",NA,NA,8.9098584651947,6.43961369991302
"1590","Boku Health Clinic","Health Post",TRUE,FALSE,FALSE,2,FALSE,FALSE,TRUE,0,0,0,"2012-07-13","FGIWJ","fogbe","Tagagi","public",TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,"health","1342184345747.jpg","9.083987474441528 6.473677754402161 157.0 3.0","44ee4cb2-a694-45e0-85c7-2e2ec56fdb24","niger","agaie",NA,NA,9.08398747444153,6.47367775440216
"1591","PHC RABBA","Clinic",TRUE,FALSE,FALSE,2,FALSE,FALSE,TRUE,0,0,0,"2011-12-12","IKNRW","Raba","Raba Ndayako","public",FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,"health","1323684411591.jpg","9.2130446434021 5.029292106628418 112.0 4.0","ff8f0f22-d7ae-47d5-a644-076f3ba339ce","niger","mokwa",NA,NA,9.2130446434021,5.02929210662842
"1592","ADEHE HEALTH CLINIC","Clinic",TRUE,FALSE,FALSE,2,FALSE,FALSE,TRUE,0,0,0,"2012-05-27","KDNVV","ADEHE","ADEHE WARD","public",TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"health","1338133882485.jpg","10.779433250427246 4.449280500411987 210.0 4.0","a1cc47c1-ebf4-40a3-98db-049776c00a60","niger","agwara",NA,NA,10.7794332504272,4.44928050041199
"1593","TURAKI ROYAL PHC","Primary Health Center",TRUE,TRUE,TRUE,3,NA,TRUE,NA,0,0,1,"2012-09-09","BNLBR","LUGODA","PAIKO CENTRAL",NA,NA,FALSE,NA,FALSE,FALSE,TRUE,"health","1347188337263.jpg","9.44307342 6.64138633 335.0 5.0","1d6802b8-2e36-4dc4-b7c5-faa94c952969","niger","paikoro",NA,NA,9.44307342,6.64138633
"1594","Gwari Road Clinic","Primary Health Center",TRUE,TRUE,FALSE,0,FALSE,FALSE,TRUE,NA,0,NA,"2012-09-07","BULCM","Anguwan mahauta","Nassarawa A","public",TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,"health","1347015587868.jpg","9.62172565 6.54848821 278.79998779296875 5.0","37a0ee42-1a09-499e-8e23-9642b88b1824","niger","chanchaga",NA,NA,9.62172565,6.54848821
"1595","Health Primary Care","Primary Health Center",TRUE,FALSE,FALSE,1,TRUE,FALSE,TRUE,0,0,0,"2012-07-12","ARBSL","Ewugi Esso","Ewugi","public",TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,"health","1342104641111.jpg","9.194473028182983 6.398066282272339 140.0 2.0","8d9f4765-ffd7-475b-8c06-90bb9dc7e3a3","niger","agaie",NA,NA,9.19447302818298,6.39806628227234
"1596","NAKOWA PHC","Primary Health Center",FALSE,FALSE,TRUE,1,NA,FALSE,NA,0,1,0,"2012-05-29","KWASY","SABON GARI","KAWO",NA,NA,FALSE,NA,FALSE,TRUE,TRUE,"health","1338286335083.jpg","10.14455583 4.85653384 274.8999938964844 5.0","c0dcece3-3680-4107-86e6-c7d21c592761","niger","magama",NA,NA,10.14455583,4.85653384
"1597","PAPIRI HEALTH CLINIC","Clinic",TRUE,FALSE,FALSE,2,FALSE,FALSE,TRUE,0,0,0,"2012-05-28","QUKMX","PAPIRI","PAPIRI","public",FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,"health","1338205038585.jpg","10.634652972221375 4.4065046310424805 200.0 4.0","6ad89825-afcd-4b33-a97e-c5779764c177","niger","agwara",NA,NA,10.6346529722214,4.40650463104248
"1598","Health Post","Clinic",FALSE,TRUE,FALSE,1,FALSE,FALSE,TRUE,0,0,0,"2012-09-09","OLFZU","Tunga Makeri","Kogoma","public",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,"health","1347204094534.jpg","10.319493412971497 6.323077082633972 397.0 4.0","820b5e97-ed2b-4260-a8b3-f809200b3080","niger","rafi",NA,NA,10.3194934129715,6.32307708263397
"1599","Basic Health Center Tsadza","Clinic",TRUE,FALSE,FALSE,2,FALSE,FALSE,TRUE,0,0,0,"2012-07-12","YXKSX","Tsadza","Kutiriko","public",TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,"health","1342090675699.jpg","9.14488434791565 6.478521823883057 168.0 4.0","423b710c-b079-4368-a711-bafe29dd775d","niger","agaie",NA,NA,9.14488434791565,6.47852182388306
"1600","PRIMARY HEALTH CARE CLINIC AUNA","Clinic",TRUE,FALSE,FALSE,4,TRUE,FALSE,TRUE,0,0,0,"2012-05-26","VZLBJ","AUNA","AUNA","public",FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,"health","1338016356092.jpg","10.18858674 4.72346726 211.10000610351563 5.0","b27df3a2-cdef-44ae-b660-b3d7ee605934","niger","magama",NA,NA,10.18858674,4.72346726
"1601","BUSURU HEALTH CLINIC","Health Post",TRUE,FALSE,FALSE,2,FALSE,FALSE,TRUE,0,0,0,"2012-05-27","NHZOL","BUSURU","BUSURU","public",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"health","1338111052391.jpg","10.730037689208984 4.6620601415634155 193.0 4.0","8e8afde5-d08d-459f-89c6-cf4084d23efe","niger","agwara",NA,NA,10.730037689209,4.66206014156342
"1602","Community Health Clinic Evuntagi","Primary Health Center",TRUE,TRUE,FALSE,1,FALSE,FALSE,TRUE,0,0,0,"2012-07-11","LLYTZ","Evuntagi Chikan","Nawokota","public",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,"health","1342010517218.jpg","9.51314628124237 6.176596283912659 164.0 4.0","642801fe-cf78-477a-89ed-fdc6a3f7300b","niger","gbako",NA,NA,9.51314628124237,6.17659628391266
"1603","Majindadi Dispensary","Health Post",TRUE,FALSE,FALSE,1,FALSE,FALSE,FALSE,0,0,0,"2012-07-15","GARXD","Majindadi","Bisanti","public",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,"health","1342347969837.jpg","9.423227906227112 6.196916699409485 130.0 3.0","60086651-e077-4c5d-9089-b79d30ec88e6","niger","katcha",NA,NA,9.42322790622711,6.19691669940948
"1604","Health Centre","Primary Health Center",TRUE,FALSE,FALSE,1,FALSE,FALSE,TRUE,0,0,0,"2012-05-27","EENSB","Awuru","Old    Awuru","public",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,"health","1338123781383.jpg","9.722943305969238 4.62000846862793 145.0 4.0","f54c4b00-e058-4119-9510-f823f27a9db4","niger","borgu",NA,NA,9.72294330596924,4.62000846862793
"1605","Sushi clinic and maternity","Primary Health Center",TRUE,TRUE,TRUE,1,NA,TRUE,NA,4,2,1,"2012-05-27","FYQIN","Shashi","Shagunu",NA,NA,FALSE,NA,TRUE,TRUE,TRUE,"health","1338115658681.jpg","10.417860746383667 4.2942434549331665 172.0 4.0","bc044755-e805-4c5e-bf42-0219149fd0e4","niger","borgu",NA,NA,10.4178607463837,4.29424345493317
"1606","Dispensary Bisanti","Health Post",FALSE,FALSE,FALSE,1,FALSE,FALSE,TRUE,0,0,0,"2012-07-11","UJPTP","Bisanti","Bisanti","public",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"health","1342025968045.jpg","9.003124237060547 6.241999268531799 138.0 3.0","7bd16611-cbb3-47c6-b5e9-cb90a7bca7a8","niger","katcha",NA,NA,9.00312423706055,6.2419992685318
"1607",NA,"Health Post",TRUE,FALSE,FALSE,1,FALSE,FALSE,TRUE,0,0,0,"2012-09-09","NDTVP","Gussu","Kabo","public",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,"health","1347191717600.jpg","9.42245453 7.17078326 541.7000122070313 5.0","b3c8a147-0a07-48a6-8125-40853f0af9da","niger","gurara",NA,NA,9.42245453,7.17078326
"1608","Dankolo Maburya Dispensry","Health Post",TRUE,FALSE,FALSE,2,FALSE,FALSE,TRUE,0,0,0,"2012-05-25","WMDXU","Dankolo Maburya","Maburya","public",TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,"health","1337955318259.jpg","11.024056077003479 5.755178332328796 458.0 6.0","de8eb23c-17ee-4a9b-908c-9a44c98783db","niger","mariga",NA,NA,11.0240560770035,5.7551783323288
"1609","BOKU HEALTH POST","Health Post",TRUE,FALSE,FALSE,1,TRUE,FALSE,TRUE,0,0,0,"2014-04-06","HGEOY","BOKU","DOKO","public",TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"health","1396706413754.jpg","8.91213696 5.95711119 106.5 5.0","dba1591a-740e-4315-a7a2-20ef64dbeb21","niger","lavun",NA,NA,8.91213696,5.95711119
"1610","zema Clinic","District / General Hospital",TRUE,TRUE,TRUE,1,NA,TRUE,NA,1,0,1,"2012-09-08","GMILP","Tunga North Top Medical Road","Tudun Wada North",NA,NA,FALSE,NA,TRUE,TRUE,TRUE,"health","1347119020709.jpg","9.59947342 6.57080453 309.20001220703125 5.0","0d3cd355-0d62-4ce7-b033-8194d8e00c8e","niger","chanchaga",NA,NA,9.59947342,6.57080453
"1611","Mch","Primary Health Center",TRUE,FALSE,FALSE,1,FALSE,FALSE,FALSE,0,0,0,"2012-09-12","ZYQEG","Zubakwere . B","Kwagana","public",TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,"health","1347429912500.jpg","9.57325418 7.08539183 563.5999755859375 38.0","57d9cbb0-0311-47cc-a7ca-821f54bb2244","niger","paikoro",NA,NA,9.57325418,7.08539183
"1612","Health Clinic Sallawu kota","Health Post",FALSE,TRUE,FALSE,1,TRUE,FALSE,FALSE,0,0,0,"2012-07-13","SIFTK","Sallawu","Kutiriko","public",TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,"health","1342177468865.jpg","8.906275033950806 6.320239305496216 146.0 4.0","8c18a5e1-b825-4ce1-881f-0576af810171","niger","agaie",NA,NA,8.90627503395081,6.32023930549622
"1613","Conerstone medcare services bida","Health Post",FALSE,TRUE,TRUE,1,NA,FALSE,NA,3,0,1,"2012-07-12","TQTVN","G.r.a","Bariki",NA,NA,FALSE,NA,TRUE,FALSE,TRUE,"health","1342085586285.jpg","9.064289331436157 5.994463562965393 218.0 4.0","a43af8fd-3e75-4ea8-be91-110a4232b810","niger","bida",NA,NA,9.06428933143616,5.99446356296539
"1614","BHC.EVUNGI","Clinic",FALSE,FALSE,FALSE,1,FALSE,FALSE,TRUE,0,0,0,"2012-07-13","OBTLQ","EVUNGI","GBADAFU","public",FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,"health","1342221477473.jpg","9.189419746398926 5.851593017578125 101.0 4.0","9315372e-d456-4083-bbc8-19a9b8cba4ea","niger","gbako",NA,NA,9.18941974639893,5.85159301757812
"1615",NA,"Primary Health Center",TRUE,FALSE,FALSE,2,FALSE,FALSE,TRUE,0,0,0,"2012-05-27","LJBQI","PAPIRI GAJERE","ADAHE","public",TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"health","1338140310247.jpg","10.801464915275574 4.512226581573486 226.0 4.0","a144aed1-e4b3-4697-bab8-26bc972ce370","niger","agwara",NA,NA,10.8014649152756,4.51222658157349
"1616","Lenfa Health Post","Health Post",FALSE,TRUE,FALSE,1,TRUE,FALSE,TRUE,0,0,0,"2012-07-14","WLRGL","Lenfa","Takuti/Shaku","public",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"health","1342280490476.jpg","9.212309718132019 6.562855839729309 239.0 4.0","f315548f-b308-412e-b7ae-d4924526d7c0","niger","lapai",NA,NA,9.21230971813202,6.56285583972931
"1617",NA,"District / General Hospital",TRUE,TRUE,TRUE,3,TRUE,TRUE,TRUE,NA,4,3,"2012-05-30","NOYCU","Dukkawa","Tunga magajiya ","public",TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,"health","1338375705059.jpg","11.168798804283142 5.274467468261719 348.0 4.0","42c741a6-6d63-4793-be14-9717d6fc524e","niger","rijau",NA,NA,11.1687988042831,5.27446746826172
"1618","Utab Health Facility","Health Post",FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,0,0,"2012-05-29","IMSJT","Uttab","Tunga Magajiya","public",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"health","1338303480379.jpg","11.199000477790833 5.223264098167419 382.0 4.0","2a7c9b11-e512-4ec2-8ca5-9b38c46c908f","niger","rijau",NA,NA,11.1990004777908,5.22326409816742
"1619","Hamdala Clinic and Maternity","District / General Hospital",TRUE,TRUE,TRUE,9,NA,TRUE,NA,2,1,1,"2012-05-29","OJMAS","Unguwan Liman","Rijau",NA,NA,FALSE,NA,TRUE,TRUE,TRUE,"health","1338302450444.jpg","11.10917329788208 5.262810587882996 360.0 4.0","375e15e0-165b-40ac-85ad-73cdabf31d18","niger","rijau",NA,NA,11.1091732978821,5.262810587883
"1620","PHC LAITAPI","Primary Health Centre (PHC)",TRUE,FALSE,FALSE,1,FALSE,FALSE,FALSE,0,0,0,"2014-04-17","HNZJO","LAITAPI","GWAM","public",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"health","1397302898301.jpg","9.50006 6.856631666666668 307.2 4.6","a298dfbe-d404-41a1-ac8e-2adc88f59b16","niger","paikoro",NA,NA,9.50006,6.85663166666667
"1621","Primary Health Centre","Health Post",TRUE,FALSE,FALSE,1,FALSE,FALSE,TRUE,0,0,0,"2012-05-29","PHXBI","Kigbere","KABE PISSA","public",TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,"health","1338272269800.jpg","10.874549746513367 3.87917697429657 270.0 4.0","eb754ebb-18fc-4e7f-95b4-cbea208db32e","niger","borgu",NA,NA,10.8745497465134,3.87917697429657
"1622","MDG Comprehensive Health Clinic Magaji","Primary Health Center",FALSE,FALSE,FALSE,3,TRUE,FALSE,TRUE,0,0,0,"2012-07-14","LZAZT","Magaji","Magaji","public",TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"health","1342254099344.jpg","8.906189203262329 6.287382245063782 142.0 4.0","b144b85c-45f7-40c2-8aa5-ed931bc52d14","niger","agaie",NA,NA,8.90618920326233,6.28738224506378
